time_s,cylinder_AU,cone_s2_AU,cone_s05_AU
272.445,-0.009005947323704333,0.00016992353440951574,-0.000679694137638063
272.475,-0.010025488530161428,0.00016992353440951574,-0.000679694137638063
272.504,-0.009855564995751912,0.0003398470688190315,-0.000679694137638063
272.534,-0.009005947323704333,0.0003398470688190315,-0.000679694137638063
272.564,-0.009005947323704333,0.0003398470688190315,-0.000679694137638063
272.593,-0.009005947323704333,,-0.000679694137638063
272.623,-0.009005947323704333,,-0.000679694137638063
272.653,-0.008836023789294817,,-0.000679694137638063
272.682,-0.009005947323704333,,-0.000679694137638063
272.712,-0.009005947323704333,,-0.000679694137638063
272.742,-0.009005947323704333,,-0.000679694137638063
272.771,-0.009005947323704333,,-0.000679694137638063
272.801,-0.009005947323704333,,-0.000679694137638063
272.83,-0.009005947323704333,,-0.000679694137638063
272.86,-0.009005947323704333,,-0.000679694137638063
272.89,-0.009005947323704333,,-0.000679694137638063
272.919,-0.009005947323704333,,-0.000679694137638063
272.949,-0.009005947323704333,,-0.000679694137638063
272.979,-0.009005947323704333,,-0.000679694137638063
273.008,-0.009005947323704333,,-0.000679694137638063
273.038,-0.009005947323704333,,-0.000679694137638063
273.068,-0.009005947323704333,,-0.000679694137638063
273.097,-0.009005947323704333,,-0.000679694137638063
273.127,-0.009005947323704333,,-0.000679694137638063
273.156,-0.009005947323704333,,-0.000679694137638063
273.186,-0.009005947323704333,,-0.000679694137638063
273.216,-0.009005947323704333,,-0.000679694137638063
273.245,-0.009005947323704333,,-0.000679694137638063
273.275,-0.009005947323704333,,-0.000679694137638063
273.305,-0.009005947323704333,,-0.000679694137638063
273.334,-0.009005947323704333,,-0.000679694137638063
273.364,-0.009005947323704333,,-0.000679694137638063
273.394,-0.009005947323704333,,-0.000679694137638063
273.423,-0.009005947323704333,,-0.000679694137638063
273.453,-0.009005947323704333,,-0.000679694137638063
273.483,-0.009005947323704333,,-0.000679694137638063
273.512,-0.009005947323704333,,-0.000679694137638063
273.542,-0.009005947323704333,0.0003398470688190315,-0.000679694137638063
273.571,-0.009005947323704333,0.0003398470688190315,-0.000679694137638063
273.601,-0.009005947323704333,0.0003398470688190315,-0.000679694137638063
273.631,-0.009005947323704333,0.0003398470688190315,-0.000679694137638063
273.66,-0.009005947323704333,0.0003398470688190315,-0.0005097706032285472
273.69,-0.009005947323704333,0.0003398470688190315,-0.0005097706032285472
273.72,-0.009005947323704333,0.0003398470688190315,-0.0005097706032285472
273.749,-0.009005947323704333,0.0003398470688190315,-0.0005097706032285472
273.779,-0.009005947323704333,0.0003398470688190315,-0.0003398470688190315
273.809,-0.009005947323704333,0.0003398470688190315,-0.0003398470688190315
273.838,-0.009005947323704333,,-0.0003398470688190315
273.868,-0.009005947323704333,,-0.0003398470688190315
273.897,-0.009005947323704333,,-0.0003398470688190315
273.927,-0.009005947323704333,,-0.0003398470688190315
273.957,-0.009005947323704333,0.000679694137638063,-0.0003398470688190315
273.986,-0.009005947323704333,0.000679694137638063,-0.0003398470688190315
274.016,-0.009005947323704333,0.000679694137638063,-0.00016992353440951574
274.046,-0.009005947323704333,0.000679694137638063,-0.00016992353440951574
274.075,-0.009005947323704333,0.000679694137638063,-0.00016992353440951574
274.105,-0.009005947323704333,0.000679694137638063,0.0
274.135,-0.009005947323704333,0.000679694137638063,0.0
274.164,-0.009005947323704333,0.000679694137638063,0.0
274.194,-0.009005947323704333,0.000679694137638063,0.0
274.223,-0.009005947323704333,0.0008496176720475786,0.0
274.253,-0.009005947323704333,0.0008496176720475786,0.0
274.283,-0.009005947323704333,0.0010195412064570944,0.0
274.312,-0.009005947323704333,0.0010195412064570944,0.0
274.342,-0.023789294817332204,0.0010195412064570944,0.0
274.372,-0.02344944774851317,0.0010195412064570944,0.00016992353440951574
274.401,-0.02344944774851317,0.0011894647408666101,0.00016992353440951574
274.431,-0.023041631265930316,0.0011894647408666101,0.0003398470688190315
274.461,-0.02310960067969414,0.0011894647408666101,0.0003398470688190315
274.49,-0.02283772302463893,0.0011894647408666101,0.0003398470688190315
274.52,-0.009005947323704333,0.0011894647408666101,0.0003398470688190315
274.549,-0.02141036533559898,0.0015293118096856417,0.0003398470688190315
274.579,-0.021070518266779952,0.0015293118096856417,0.0003398470688190315
274.609,-0.01946838208520453,0.0015293118096856417,0.0005097706032285472
274.638,-0.019419832503944644,0.0016992353440951572,0.000679694137638063
274.668,-0.019201359388275278,0.0018691588785046728,0.0008496176720475786
274.698,-0.009005947323704333,0.0020390824129141887,0.0008496176720475786
274.727,-0.009005947323704333,0.0020390824129141887,0.0010195412064570944
274.757,-0.009005947323704333,0.0022090059473237043,0.0010195412064570944
274.787,-0.009005947323704333,0.0023789294817332203,0.0011894647408666101
274.816,-0.009005947323704333,0.0023789294817332203,0.0011894647408666101
274.846,-0.009005947323704333,0.0023789294817332203,0.001359388275276126
274.876,-0.008836023789294817,0.002718776550552252,0.001359388275276126
274.905,-0.023619371282922685,0.0028887000849617673,0.0015293118096856417
274.935,-0.022939677145284623,0.0030586236193712833,0.0018691588785046728
274.964,-0.010875106202209007,0.0030586236193712833,0.0018691588785046728
274.994,-0.011214953271028038,0.0033984706881903144,0.0020390824129141887
275.024,-0.011214953271028038,0.0033984706881903144,0.0022090059473237043
275.053,-0.018974794675729267,0.0037383177570093455,0.0022090059473237043
275.083,-0.018555649957519123,0.003908241291418862,0.002548853016142736
275.113,-0.0183517417162277,0.004248088360237893,0.002718776550552252
275.142,-0.018011894647408665,0.004248088360237893,0.0028887000849617673
275.172,-0.009005947323704333,0.0047578589634664405,0.003228547153780799
275.202,-0.009005947323704333,0.0047578589634664405,0.003228547153780799
275.231,-0.009005947323704333,0.005267629566694988,0.00356839422259983
275.261,-0.009005947323704333,0.005607476635514019,0.0037383177570093455
275.29,-0.009005947323704333,0.005777400169923535,0.003908241291418862
275.32,-0.01988105352591334,0.006287170773152082,0.004248088360237893
275.35,-0.019201359388275278,0.006457094307561598,0.004248088360237893
275.379,-0.01888578711008617,0.006796941376380629,0.0047578589634664405
275.409,-0.009005947323704333,0.007306711979609176,0.0047578589634664405
275.439,-0.009005947323704333,0.007816482582837724,0.005097706032285472
275.468,-0.019167374681393366,0.00798640611724724,0.005777400169923535
275.498,-0.019167374681393366,0.008496176720475786,0.005947323704333051
275.528,-0.019167374681393366,0.008836023789294817,0.006287170773152082
275.557,-0.020390824129141887,0.00917587085811385,0.006796941376380629
275.587,-0.020390824129141887,0.009855564995751912,0.00713678844519966
275.616,-0.02192013593882753,0.010195412064570943,0.007476635514018691
275.646,-0.02192013593882753,0.01070518266779949,0.007816482582837724
275.676,0.006966864910790145,0.011045029736618521,0.008496176720475786
275.705,0.007306711979609176,0.011724723874256585,0.008836023789294817
275.735,0.0076465590484282074,0.012404418011894647,0.00917587085811385
275.765,0.008156329651656755,0.01308411214953271,0.009685641461342397
275.794,0.008496176720475786,0.013593882752761258,0.010195412064570943
275.824,0.00917587085811385,0.01427357689039932,0.01070518266779949
275.854,0.009515717926932881,0.014953271028037382,0.011384876805437554
275.883,0.010025488530161428,0.015632965165675448,0.011894647408666102
275.913,0.010365335598980459,0.01631265930331351,0.012574341546304164
275.943,0.010875106202209007,0.016992353440951572,0.01308411214953271
275.972,0.01155480033984707,0.017672047578589634,0.01393372982158029
276.002,0.012064570943075616,0.018521665250637212,0.014443500424808837
276.031,0.01274426508071368,0.019201359388275278,0.0151231945624469
276.061,0.01308411214953271,0.020220900594732374,0.01597281223449448
276.091,0.01393372982158029,0.021070518266779952,0.016482582837723025
276.12,0.014613423959218353,0.02192013593882753,0.017332200509770603
276.15,0.0151231945624469,0.022599830076465592,0.018181818181818184
276.18,0.01597281223449448,0.02344944774851317,0.018861512319456247
276.209,0.016482582837723025,0.024468988954970267,0.01988105352591334
276.239,0.017332200509770603,0.02548853016142736,0.020560747663551402
276.269,0.018011894647408665,0.026508071367884453,0.021546304163126584
276.298,0.018691588785046728,0.027357689039932034,0.022769753610875108
276.328,0.01954120645709431,0.028377230246389124,0.023789294817332204
276.357,0.020390824129141887,0.02939677145284622,0.024808836023789294
276.387,0.021240441801189464,0.03058623619371283,0.02599830076465591
276.417,0.022090059473237042,0.03194562446898896,0.027017841971113
276.446,0.02310960067969414,0.03296516567544605,0.028037383177570093
276.476,0.024129141886151232,0.03415463041631266,0.029226847918436705
276.506,0.02497875955819881,0.03517417162276975,0.030416312659303314
276.535,0.02599830076465591,0.03653355989804588,0.03160577740016992
276.565,0.027017841971113,0.037892948173322005,0.03279524214103654
276.595,0.028037383177570093,0.03925233644859813,0.03415463041631266
276.624,0.028887000849617674,0.04044180118946475,0.03517417162276975
276.654,0.0302463891248938,0.04180118946474087,0.03653355989804588
276.683,0.031265930331350895,0.043160577740017,0.038062871707731524
276.713,0.03262531860662702,0.04451996601529312,0.03942225998300765
276.743,0.033814783347493625,0.04604927782497876,0.040611724723874254
276.772,0.03517417162276975,0.04757858963466441,0.042141036533559904
276.802,0.03653355989804588,0.049107901444350045,0.04367034834324554
276.832,0.038062871707731524,0.05063721325403569,0.045199660152931184
276.861,0.03925233644859813,0.052166525063721325,0.04672897196261683
276.891,0.040611724723874254,0.05369583687340697,0.048258283772302464
276.921,0.042141036533559904,0.05539507221750213,0.04978759558198811
276.95,0.04350042480883603,0.05709430756159728,0.05148683092608326
276.98,0.045029736618521665,0.05862361937128292,0.053016142735768906
277.009,0.04655904842820731,0.0604927782497876,0.054885301614273574
277.039,0.04808836023789295,0.062022090059473234,0.056584536958368736
277.069,0.04978759558198811,0.0637213254035684,0.05828377230246389
277.098,0.05148683092608326,0.06559048428207308,0.059983007646559054
277.128,0.053186066270178425,0.06745964316057775,0.0616822429906542
277.158,0.054885301614273574,0.06932880203908241,0.06355140186915888
277.187,0.056924384027187774,0.07102803738317758,0.06559048428207308
277.217,0.05862361937128292,0.07306711979609176,0.06728971962616823
277.247,0.0604927782497876,0.07493627867459644,0.0691588785046729
277.276,0.06236193712829227,0.07680543755310111,0.0711979609175871
277.306,0.06440101954120646,0.0788445199660153,0.07306711979609176
277.336,0.06627017841971114,0.08054375531011046,0.07510620220900595
277.365,0.06830926083262533,0.08275276125743417,0.07714528462192015
277.395,0.07017841971113,0.08462192013593883,0.07864370124353133
277.424,0.07221750212404418,0.08666100254885302,0.08037383177570094
277.454,0.07425658453695837,0.0887000849617672,0.08241291418861513
277.484,0.07646559048428209,0.0907391673746814,0.08479184367034835
277.513,0.07850467289719626,0.09277824978759558,0.08683092608326254
277.543,0.08071367884451996,0.09515717926932882,0.08903993203058624
277.573,0.08309260832625319,0.09668649107901445,0.09141886151231947
277.602,0.0853016142735769,,0.09362786745964317
277.632,0.0875106202209006,,0.09583687340696687
277.662,0.08988954970263383,,0.09804587935429057
277.691,0.09209855564995752,,0.10025488530161429
277.721,0.09447748513169074,,0.10229396771452846
277.75,0.09668649107901445,,0.10433305012744265
277.78,0.09889549702633815,,0.10654205607476636
277.81,0.10127442650807138,,0.10875106202209006
277.839,0.10348343245539507,,0.11079014443500426
277.869,0.10569243840271879,,0.11316907391673747
277.899,0.10824129141886152,,0.11520815632965167
277.928,0.11045029736618522,,0.11741716227697536
277.958,0.11282922684791843,,0.11945624468988957
277.988,0.11520815632965167,,0.12166525063721326
278.017,0.11758708581138488,,0.12387425658453698
278.047,0.11979609175870859,,0.12591333899745114
278.076,0.1221750212404418,,0.12812234494477487
278.106,0.12438402718776552,,0.13016142735768904
278.136,0.12676295666949874,,0.13237043330501275
278.165,0.12880203908241292,,0.13423959218351741
278.195,0.1316907391673747,,0.13661852166525065
278.225,-0.009005947323704333,,0.13848768054375532
278.254,-0.009005947323704333,,0.14086661002548853
278.284,-0.009005947323704333,,0.1427357689039932
278.314,-0.009005947323704333,,0.14460492778249787
278.343,-0.009005947323704333,0.14205607476635515,0.1469838572642311
278.373,-0.009005947323704333,0.14409515717926932,0.1491928632115548
278.402,-0.009005947323704333,0.14579439252336449,0.15106202209005948
278.432,-0.009005947323704333,0.14766355140186915,0.15293118096856417
278.462,0.15921835174171625,0.14936278674596434,0.1546304163126593
278.491,0.1609175870858114,0.15089209855564997,0.15615972812234497
278.521,0.1629566694987256,0.15276125743415464,0.15802888700084963
278.551,0.16499575191163976,0.1544604927782498,0.1597281223449448
278.58,0.16686491079014443,0.15615972812234497,0.16142735768903993
278.61,0.16873406966864912,0.15785896346644013,0.1631265930331351
278.64,0.17043330501274429,0.15955819881053526,0.16499575191163976
278.669,0.17213254035683945,0.1609175870858114,0.16635514018691588
278.699,0.17383177570093458,0.16227697536108754,0.16805437553101105
278.729,0.17570093457943925,0.16363636363636366,0.1695836873406967
278.758,0.1772302463891249,0.16499575191163976,0.17111299915038236
278.788,0.17909940526762957,0.16618521665250638,0.172982158028887
278.817,0.18096856414613427,0.167374681393373,0.17383177570093458
278.847,0.1826677994902294,0.16839422259983008,0.1750212404418012
278.877,0.18419711129991503,0.16941376380628717,0.17604078164825832
278.906,0.1857264231096007,0.17043330501274429,0.1774001699235344
278.936,0.18725573491928635,0.17128292268479184,0.17858963466440103
278.966,0.18878504672897198,0.17230246389124895,0.17960917587085812
278.995,0.19031435853865764,0.17332200509770604,0.1804587935429057
279.025,0.19150382327952423,0.17400169923534411,0.1814783347493628
279.055,0.19269328802039085,0.17485131690739167,0.18232795242141037
279.084,0.19388275276125744,0.17553101104502974,0.18317757009345795
279.114,0.19490229396771452,0.1762107051826678,0.18419711129991503
279.143,0.19609175870858114,0.17689039932030587,0.1848768054375531
279.173,0.19677145284621922,0.1772302463891249,0.18538657604078168
279.203,0.1976210705182668,0.17790994052676298,0.1860662701784197
279.232,0.19847068819031435,0.17841971112999153,0.18657604078164827
279.262,0.19898045879354292,0.17875955819881054,0.18708581138487682
279.292,0.199660152931181,0.17909940526762957,0.18742565845369585
279.321,0.2,0.1794392523364486,0.1877655055225149
279.351,0.20050977060322858,0.17960917587085812,0.1881053525913339
279.381,-0.02344944774851317,0.17977909940526765,0.18844519966015294
279.41,-0.023279524214103654,0.17994902293967716,0.18861512319456245
279.44,-0.023041631265930316,0.17994902293967716,0.18861512319456245
279.469,-0.02283772302463893,0.18011894647408666,0.18861512319456245
279.499,0.2010195412064571,0.17994902293967716,0.18861512319456245
279.529,0.2010195412064571,0.17994902293967716,0.18861512319456245
279.558,0.20067969413763806,0.17977909940526765,0.18844519966015294
279.588,0.20050977060322858,0.17960917587085812,0.1881053525913339
279.618,0.2,0.1794392523364486,0.1877655055225149
279.647,-0.019201359388275278,0.17909940526762957,0.18742565845369585
279.677,0.1988105352591334,0.17875955819881054,0.18708581138487682
279.707,0.19847068819031435,0.178249787595582,0.18640611724723877
279.736,0.1976210705182668,0.17790994052676298,0.1860662701784197
279.766,0.19694137638062872,0.1772302463891249,0.18538657604078168
279.795,0.19575191163976213,0.17689039932030587,0.1847068819031436
279.825,0.19490229396771452,0.1762107051826678,0.18402718776550553
279.855,-0.020803495569850696,0.17553101104502974,0.18317757009345795
279.884,-0.02050410648541491,0.17485131690739167,0.18232795242141037
279.914,0.19150382327952423,0.17417162276975362,0.1814783347493628
279.944,0.1904842820730671,0.17349192863211557,0.1806287170773152
279.973,-0.011045029736618521,0.17247238742565846,0.17960917587085812
280.003,-0.011214953271028038,0.1716227697536109,0.17858963466440103
280.033,0.18640611724723877,0.1706032285471538,0.1774001699235344
280.062,0.1848768054375531,0.1697536108751062,0.1762107051826678
280.092,0.18317757009345795,0.16856414613423962,0.1750212404418012
280.122,0.18164825828377232,0.1675446049277825,0.17400169923534411
280.151,0.17994902293967716,0.16635514018691588,0.172642310960068
280.181,0.178249787595582,0.1651656754460493,0.17145284621920137
280.21,0.1762107051826678,0.16397621070518267,0.17026338147833475
280.24,0.17451146983857266,0.16261682242990655,0.16856414613423962
280.27,0.172982158028887,0.16142735768903993,0.1672047578589635
